"Record ID","Offense Code","Offense Ext","Offense Category","Description","Police District","Beat","Grid","Occurence Date","Occurence Time"
"1173775","2205","3","BURGLARY","459.5 BURGLARY SHOPLIFT  $950","4","4A","0905","05/15/2016","00:14:37"
"1173776","5400","0","TRAFFIC","TRAFFIC ACCIDENT-INJURY","6","6E","1115","04/29/2016","00:16:39"
"1173777","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","4","4B","0969","05/15/2016","00:11:30"
"1173778","3699","18","SEX REGISTRATI","290.011(A) TRANS-30 DAY UPDTE","3","3A","0701","03/09/2016","00:16:00"
"1173780","2399","2","LARCENY","484 PC PETTY THEFT","3","3B","0766","05/16/2016","00:03:27"
"1173781","5400","1","TRAFFIC","TRAFFIC ACCIDENT-NON-INJURY","6","6C","1446","04/30/2016","00:16:34"
"1173782","2303","3","LARCENY","484 PETTY THEFT-SHOPLIFT","1","1A","0337","05/14/2016","00:17:01"
"1173784","2399","2","LARCENY","484 PC PETTY THEFT","3","3B","0788","05/10/2016","00:16:00"
"1173785","3599","63","NARCOTICS","11377(A) POSS DANGEROUS DRUG","6","6C","1448","05/16/2016","00:03:15"
"1173786","5404","000","TRAFFIC","23152(A) DUI ALCOHOL","2","2B","0532","05/16/2016","00:02:26"
"1173787","5400","0","TRAFFIC","TRAFFIC ACCIDENT-INJURY","5","5B","1603","05/06/2016","00:14:18"
"1173788","1299","0","ROBBERY","211 PC ROBBERY-UNSPECIFIED","2","2B","0551","05/16/2016","00:08:52"
"1173789","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","5","5C","1637","05/16/2016","00:13:15"
"1173793","2803","0","STOLEN PROP","496(A) REC STOLEN PROP-FEL","2","2B","0563","05/16/2016","00:08:34"
"1173794","2299","01","BURGLARY","459 PC BURG VEHICLE","6","6E","0876","05/16/2016","00:07:10"
"1173795","2399","2","LARCENY","484 PC PETTY THEFT","2","2C","0619","05/14/2016","00:19:30"
"1173798","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","3","3A","0705","05/16/2016","00:12:00"
"1173799","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","6","6B","1035","05/16/2016","00:18:30"
"1173800","3599","22","NARCOTICS","11364 HS POSS DRUG PARAPH","3","3M","0732","05/15/2016","00:11:43"
"1173801","5202","11","WEAPON OFFENSE","25400(A)(1) CCW IN VEHICLE-FEL","1","1A","0145","05/15/2016","00:19:42"
"1173802","5299","14","WEAPON OFFENSE","17512 PC R/O ALLOW GUN IN VEH","1","1C","0427","05/14/2016","00:17:29"
"1173804","5404","000","TRAFFIC","23152(A) DUI ALCOHOL","1","1C","0419","05/16/2016","00:09:42"
"1173805","5404","01","TRAFFIC","23152(B) VC DUI BA .08 OR MORE","4","4B","1302","05/14/2016","00:23:39"
"1173808","4801","0","OBSTRUCTING","148(A)(1)PC RESIST PEACE OFFCR","6","6A","1061","05/15/2016","00:16:24"
"1173824","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","5","5B","1621","05/16/2016","00:09:29"
"1173825","2205","4","BURGLARY","459.5 BURGLARY SHOPLIFT  $950","1","1A","0145","05/10/2016","00:21:24"
"1173827","5404","10","TRAFFIC","23153(A) DUI W/INJURY ALCOHOL","1","1B","0404","05/15/2016","00:16:35"
"1173828","5400","1","TRAFFIC","TRAFFIC ACCIDENT-NON-INJURY","6","6A","1014","05/16/2016","00:06:08"
"1173829","5400","0","TRAFFIC","TRAFFIC ACCIDENT-INJURY","2","2C","0567","05/15/2016","00:12:18"
"1173830","7000","43","TOWED/STORED","TOWED/STORED VEHICLE","3","3B","0737","05/14/2016","00:20:28"
"1173831","5400","1","TRAFFIC","TRAFFIC ACCIDENT-NON-INJURY","3","3A","0775","05/08/2016","00:15:56"
"1173836","1313","19","BATTERY","242 PC BATTERY CIVILIAN","1","1C","0429","05/14/2016","00:21:51"
"1173837","7000","61","INCIDENT RPT","TOWED/STORED VEH-14602.6","4","4C","0985","05/14/2016","00:21:30"
"1173838","2099","4","ARSON","451(D) PC ARSON OF PROPERTY","2","2B","0544","05/17/2016","00:02:54"
"1173839","7000","43","TOWED/STORED","TOWED/STORED VEHICLE","4","4B","0986","05/14/2016","00:20:34"
"1173842","3560","1","NARCOTICS","11359 HS POSS FOR SALE MARIJ","2","2A","0505","05/15/2016","00:15:07"
"1173845","2404","13","AUTO THEFT","10851 VC AUTO THEFT LOCATE","6","6D","0831","05/15/2016","00:16:15"
"1173846","2205","3","BURGLARY","459.5 BURGLARY SHOPLIFT  $950","5","5C","1639","05/16/2016","00:14:31"
"1173847","1299","0","ROBBERY","211 PC ROBBERY-UNSPECIFIED","5","5A","1501","05/16/2016","00:16:23"
"1173848","4801","0","OBSTRUCTING","148(A)(1)PC RESIST PEACE OFFCR","3","3B","0767","05/16/2016","00:15:58"
"1173849","2399","4","LARCENY","484 PETTY THEFT/LICENSE PLATE","1","1C","0416","05/16/2016","00:16:19"
"1173850","1313","19","BATTERY","242 PC BATTERY CIVILIAN","2","2B","0563","05/16/2016","00:16:29"
"1173851","1299","0","ROBBERY","211 PC ROBBERY-UNSPECIFIED","5","5C","1606","05/16/2016","00:16:51"
"1173852","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","2","2C","0619","04/23/2016","00:19:45"
"1173853","2803","05","STOLEN PROP","496(A) REC STOLEN PROP-MISD","1","1B","0404","05/16/2016","00:17:20"
"1173854","3562","0","NARCOTICS","11357(B)HS POSS -28.5GR MARIJ","1","1C","0409","05/16/2016","00:17:48"
"1173855","1313","25","ASSAULT","368(C) CAUSE PAIN/INJ TO ELDER","4","4B","1346","05/15/2016","00:23:00"
"1173856","1315","19","AGG ASSAULT","245(A)(1)AWDW-NON-FIREARM","2","2A","0224","05/15/2016","00:20:00"
"1173864","1315","19","AGG ASSAULT","245(A)(1)AWDW-NON-FIREARM","2","2C","0558","05/16/2016","00:21:33"
"1173866","1315","20","AGG ASSAULT","245(A)(2) AWDW-FIREARM","5","5A","1501","05/16/2016","00:21:36"
"1173867","3599","63","NARCOTICS","11377(A) POSS DANGEROUS DRUG","UI","UI","UI","05/16/2016","00:21:42"
"1173868","1299","0","ROBBERY","211 PC ROBBERY-UNSPECIFIED","5","5A","1501","05/16/2016","00:21:43"
"1173869","1315","20","AGG ASSAULT","245(A)(2) AWDW-FIREARM","5","5C","1634","05/16/2016","00:21:44"
"1173871","5212","54","WEAPON OFFENSE","21310 POSS DIRK/DAGGER-FEL","2","2C","0558","05/16/2016","00:22:04"
"1173873","1299","0","ROBBERY","211 PC ROBBERY-UNSPECIFIED","6","6C","1422","05/16/2016","00:23:11"
"1173875","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","2","2C","0625","05/16/2016","00:23:30"
"1173877","2604","0","FRAUD","529 PC FALSE PERSONATION","5","5B","1359","05/17/2016","00:02:16"
"1173880","5400","1","TRAFFIC","TRAFFIC ACCIDENT-NON-INJURY","4","4A","0901","05/07/2016","00:00:33"
"1173882","1313","19","BATTERY","242 PC BATTERY CIVILIAN","3","3B","0726","05/16/2016","00:20:44"
"1173883","5400","1","TRAFFIC","TRAFFIC ACCIDENT-NON-INJURY","1","1C","0429","05/02/2016","00:13:30"
"1173885","2999","05","VANDALISM","594(B)(2)(A) VANDALISM $400","4","4B","1351","05/16/2016","00:09:10"
"1173886","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","2","2A","0223","05/16/2016","00:23:30"
"1173888","5400","1","TRAFFIC","TRAFFIC ACCIDENT-NON-INJURY","5","5B","1603","04/29/2016","00:02:20"
"1173889","5400","0","TRAFFIC","TRAFFIC ACCIDENT-INJURY","6","6E","0877","05/06/2016","00:17:31"
"1173891","5400","0","TRAFFIC","TRAFFIC ACCIDENT-INJURY","2","2C","0606","04/27/2016","00:10:55"
"1173892","1313","19","BATTERY","242 PC BATTERY CIVILIAN","2","2C","0603","05/14/2016","00:16:00"
"1173893","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","2","2A","0231","05/16/2016","00:23:05"
"1173896","3599","63","NARCOTICS","11377(A) POSS DANGEROUS DRUG","2","2B","0563","05/16/2016","00:23:27"
"1173899","1315","20","AGG ASSAULT","245(A)(2) AWDW-FIREARM","6","6C","1441","05/16/2016","00:00:23"
"1173904","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","2","2C","0611","05/16/2016","00:19:30"
"1173905","7399","69","SAC CITY CODE","12.72.090 SCC IN PK AFTER HRS","6","6D","0821","05/16/2016","00:22:56"
"1173911","2399","4","LARCENY","484 PETTY THEFT/LICENSE PLATE","6","6E","1116","05/16/2016","00:23:50"
"1173914","2303","3","LARCENY","484 PETTY THEFT-SHOPLIFT","3","3B","0748","05/14/2016","00:01:21"
"1173915","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","2","2A","0224","05/17/2016","00:00:00"
"1173918","2202","0","BURGLARY","459 PC BURG RESIDENCE-FORCE","6","6B","1401","05/16/2016","00:08:00"
"1173920","1315","19","AGG ASSAULT","245(A)(1)AWDW-NON-FIREARM","5","5A","1502","05/13/2016","00:10:47"
"1173921","2203","0","BURGLARY","459 PC BURG BUSINESS-FORCE","6","6B","1421","05/16/2016","00:01:39"
"1173923","2202","0","BURGLARY","459 PC BURG RESIDENCE-FORCE","5","5C","1637","05/16/2016","00:13:22"
"1173924","2203","0","BURGLARY","459 PC BURG BUSINESS-FORCE","6","6B","1421","05/16/2016","00:01:39"
"1173927","2203","0","BURGLARY","459 PC BURG BUSINESS-FORCE","4","4B","0969","05/15/2016","00:20:30"
"1173929","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","3","3B","0746","05/14/2016","00:19:00"
"1173931","5400","1","TRAFFIC","TRAFFIC ACCIDENT-NON-INJURY","6","6B","1086","04/27/2016","00:07:25"
"1173932","2404","13","AUTO THEFT","10851 VC AUTO THEFT LOCATE","6","6A","1081","05/16/2016","00:08:21"
"1173933","2507","0","FORGERY","FORGERY-POSS COUNTERFEIT","6","6A","1041","05/16/2016","00:07:11"
"1173934","1299","0","ROBBERY","211 PC ROBBERY-UNSPECIFIED","2","2B","0545","05/15/2016","00:22:00"
"1173936","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","6","6B","1035","05/16/2016","00:08:00"
"1173937","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","2","2C","0612","05/14/2016","00:17:25"
"1173938","2399","2","LARCENY","484 PC PETTY THEFT","2","2B","0546","05/16/2016","00:15:15"
"1173939","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","3","3B","0737","05/16/2016","00:02:00"
"1173941","2999","05","VANDALISM","594(B)(2)(A) VANDALISM $400","4","4C","1281","04/16/2016","00:07:00"
"1173942","2999","15","VANDALISM","594(A)(1) PC VANDAL-DFACE PROP","3","3B","0776","05/13/2016","00:11:49"
"1173943","2399","2","LARCENY","484 PC PETTY THEFT","3","3A","0763","05/16/2016","00:05:03"
"1173952","2299","01","BURGLARY","459 PC BURG VEHICLE","1","1A","0307","05/01/2016","00:00:01"
"1173954","2299","01","BURGLARY","459 PC BURG VEHICLE","6","6E","1101","05/15/2016","00:15:00"
"1173955","5400","1","TRAFFIC","TRAFFIC ACCIDENT-NON-INJURY","5","5B","1621","05/15/2016","00:06:30"
"1173956","2303","1","LARCENY","487(A) PC GRAND THEFT $950","1","1B","0422","05/08/2016","00:21:00"
"1173958","2303","1","LARCENY","487(A) PC GRAND THEFT $950","2","2C","0628","04/26/2016","00:09:20"
"1173959","2305","0","LARCENY","484 PETTY THEFT CLOUT UNLOCKED","2","2C","0567","05/17/2016","00:15:02"
"1173961","2303","1","LARCENY","487(A) PC GRAND THEFT $950","3","3A","0775","05/07/2016","00:17:00"
"1173962","2310","0","LARCENY","1708 US THEFT OF MAIL","4","4C","1331","05/08/2016","00:08:25"
"1173964","2204","0","BURGLARY","459 PC BURG RESIDENCE-NO FORCE","4","4C","1255","04/26/2016","00:14:05"
"1173966","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","4","4C","1225","05/16/2016","00:15:15"
"1173969","2999","05","VANDALISM","594(B)(2)(A) VANDALISM $400","5","5C","1623","05/09/2016","00:22:00"
"1173970","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","5","5A","1502","05/09/2016","00:05:00"
"1173974","2299","01","BURGLARY","459 PC BURG VEHICLE","6","6B","1084","05/10/2016","00:19:00"
"1173976","2399","2","LARCENY","484 PC PETTY THEFT","1","1A","0104","05/07/2016","00:21:00"
"1173977","2299","01","BURGLARY","459 PC BURG VEHICLE","6","6D","0844","04/28/2016","00:05:00"
"1173978","2399","4","LARCENY","484 PETTY THEFT/LICENSE PLATE","5","5C","1647","05/10/2016","00:23:00"
"1173980","2399","4","LARCENY","484 PETTY THEFT/LICENSE PLATE","6","6D","0801","05/17/2016","00:06:15"
"1173982","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","2","2C","0603","05/17/2016","00:10:00"
"1173988","2399","4","LARCENY","484 PETTY THEFT/LICENSE PLATE","5","5C","1606","05/17/2016","00:16:15"
"1173989","5212","06","WEAPON OFFENSE","626.10(A) PC POSS WPN SCHL ZN","4","4A","0925","05/17/2016","00:10:23"
"1173991","5400","1","TRAFFIC","TRAFFIC ACCIDENT-NON-INJURY","2","2A","0509","05/12/2016","00:08:50"
"1173993","2303","3","LARCENY","484 PETTY THEFT-SHOPLIFT","2","2C","0619","03/02/2016","00:12:40"
"1173994","2399","4","LARCENY","484 PETTY THEFT/LICENSE PLATE","6","6D","0841","05/17/2016","00:06:00"
"1173995","5005","2","OBST JUDICIARY","166(A)(4) WILFUL DISOBEY CT OR","2","2B","0546","01/27/2016","00:16:35"
"1173999","5005","2","OBST JUDICIARY","166(A)(4) WILFUL DISOBEY CT OR","6","6B","1036","05/04/2016","00:23:15"
"1174000","5400","1","TRAFFIC","TRAFFIC ACCIDENT-NON-INJURY","3","3B","0787","05/13/2016","00:14:25"
"1174001","3599","63","NARCOTICS","11377(A) POSS DANGEROUS DRUG","6","6C","1441","05/17/2016","00:07:58"
"1174002","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","3","3B","0788","05/16/2016","00:21:30"
"1174003","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","4","4A","0908","05/13/2016","00:22:00"
"1174005","2204","0","BURGLARY","459 PC BURG RESIDENCE-NO FORCE","4","4C","1297","05/16/2016","00:23:30"
"1174006","1299","0","ROBBERY","211 PC ROBBERY-UNSPECIFIED","3","3M","0735","05/14/2016","00:23:59"
"1174007","2299","01","BURGLARY","459 PC BURG VEHICLE","1","1B","0451","05/08/2016","00:14:12"
"1174008","2308","1","LARCENY","487(A) GRAND THEFT-INSIDE","1","1A","0338","05/08/2016","00:13:12"
"1174010","2399","2","LARCENY","484 PC PETTY THEFT","5","5C","1647","05/10/2016","00:06:50"
"1174011","2399","2","LARCENY","484 PC PETTY THEFT","1","1C","0428","05/06/2016","00:13:00"
"1174013","2299","01","BURGLARY","459 PC BURG VEHICLE","2","2C","0626","05/04/2016","00:17:35"
"1174014","2299","01","BURGLARY","459 PC BURG VEHICLE","4","4A","0965","05/06/2016","00:09:30"
"1174015","2303","1","LARCENY","487(A) PC GRAND THEFT $950","6","6A","1031","04/29/2016","00:22:15"
"1174016","2299","01","BURGLARY","459 PC BURG VEHICLE","6","6E","0898","05/12/2016","00:02:20"
"1174019","2303","1","LARCENY","487(A) PC GRAND THEFT $950","1","1A","0333","04/27/2016","00:14:45"
"1174023","2799","0","EMBEZZLEMENT","503 PC EMBEZZLEMENT","5","5C","1639","05/17/2016","00:11:17"
"1174025","2099","3","ARSON","451(C) PC ARSON STRUC/LAND","6","6C","1441","05/17/2016","00:11:21"
"1174026","5311","5","PUBLIC PEACE","647(F) PC DIP - DISORDERLY","3","3A","0704","05/17/2016","00:12:01"
"1174027","1313","15","ASSAULT","241(B) ASSAULT ON POLICE OFC","3","3A","0701","05/17/2016","00:12:31"
"1174028","5012","0","OBST JUDICIARY","1203.2 PC VIOL OF PROBATION","6","6B","1084","05/17/2016","00:12:37"
"1174029","3599","62","NARCOTICS","11377(A) POSS DAN DRUG/SUPER X","3","3A","0764","05/17/2016","00:13:30"
"1174030","3532","1","DANGEROUS DRUG","11351 HS POSS/SALE COCAINE","6","6B","1084","05/17/2016","00:14:32"
"1174031","3599","22","NARCOTICS","11364 HS POSS DRUG PARAPH","3","3M","0742","05/17/2016","00:15:00"
"1174033","5707","0","PRIVACY","602 PC TRESPASS","1","1C","0429","05/17/2016","00:12:27"
"1174035","2303","3","LARCENY","484 PETTY THEFT-SHOPLIFT","2","2C","0619","05/15/2016","00:17:30"
"1174036","2303","3","LARCENY","484 PETTY THEFT-SHOPLIFT","5","5C","1639","05/15/2016","00:23:05"
"1174038","2303","3","LARCENY","484 PETTY THEFT-SHOPLIFT","2","2C","0602","05/16/2016","00:13:35"
"1174048","1315","19","AGG ASSAULT","245(A)(1)AWDW-NON-FIREARM","2","2C","0567","05/17/2016","00:17:31"
"1174052","2399","2","LARCENY","484 PC PETTY THEFT","2","2C","0628","04/05/2016","00:11:50"
"1174053","2399","2","LARCENY","484 PC PETTY THEFT","2","2C","0613","04/21/2016","00:02:00"
"1174054","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","4","4A","0908","05/01/2016","00:21:25"
"1174055","2999","05","VANDALISM","594(B)(2)(A) VANDALISM $400","3","3B","0778","05/08/2016","00:15:00"
"1174056","3562","0","NARCOTICS","11357(B)HS POSS -28.5GR MARIJ","6","6A","1061","05/16/2016","00:09:38"
"1174057","2999","05","VANDALISM","594(B)(2)(A) VANDALISM $400","5","5B","1603","05/10/2016","00:09:30"
"1174058","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","5","5C","1623","05/10/2016","00:22:00"
"1174059","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","6","6B","1088","05/10/2016","00:20:50"
"1174060","5212","54","WEAPON OFFENSE","21310 POSS DIRK/DAGGER-FEL","6","6B","1401","05/16/2016","00:17:50"
"1174061","3571","0","NARCOTICS","11378 HS POSS/SALE AMPHETAMINE","6","6A","1032","05/17/2016","00:18:30"
"1174062","5404","000","TRAFFIC","23152(A) DUI ALCOHOL","6","6E","0879","05/17/2016","00:20:09"
"1174064","3599","62","NARCOTICS","11377(A) POSS DAN DRUG/SUPER X","1","1C","0409","05/17/2016","00:16:27"
"1174065","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","5","5A","1371","05/06/2016","00:13:10"
"1174066","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","4","4C","1287","04/01/2016","00:17:25"
"1174067","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","1","1B","0440","05/09/2016","00:17:15"
"1174068","2999","05","VANDALISM","594(B)(2)(A) VANDALISM $400","3","3B","0767","05/08/2016","00:21:00"
"1174069","2999","03","VANDALISM","594(B)(1) VANDALISM GRAF $400","2","2C","0625","05/08/2016","00:09:45"
"1174070","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","2","2B","0532","05/06/2016","00:21:40"
"1174072","2999","04","VANDALISM","594(B)(2)(A) VANDAL GRAF $400","3","3M","0744","05/09/2016","00:02:45"
"1174074","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","3","3B","0766","05/08/2016","00:04:00"
"1174075","2202","0","BURGLARY","459 PC BURG RESIDENCE-FORCE","4","4A","1202","05/17/2016","00:14:30"
"1174076","2999","05","VANDALISM","594(B)(2)(A) VANDALISM $400","5","5B","1603","05/07/2016","00:09:30"
"1174077","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","6","6A","1001","04/29/2016","00:09:00"
"1174078","2999","05","VANDALISM","594(B)(2)(A) VANDALISM $400","4","4B","1333","05/02/2016","00:23:50"
"1174079","2999","05","VANDALISM","594(B)(2)(A) VANDALISM $400","6","6E","0898","05/11/2016","00:00:30"
"1174080","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","6","6C","1142","05/10/2016","00:20:05"
"1174081","1313","19","BATTERY","242 PC BATTERY CIVILIAN","4","4B","1351","05/12/2016","00:16:15"
"1174084","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","2","2B","0563","04/29/2016","00:00:50"
"1174085","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","3","3B","0736","05/13/2016","00:19:00"
"1174087","1313","19","BATTERY","242 PC BATTERY CIVILIAN","3","3A","0704","05/17/2016","00:22:08"
"1174094","2999","03","VANDALISM","594(B)(1) VANDALISM GRAF $400","3","3A","0706","05/08/2016","00:01:00"
"1174095","2999","05","VANDALISM","594(B)(2)(A) VANDALISM $400","3","3A","0724","05/13/2016","00:05:10"
"1174096","3599","63","NARCOTICS","11377(A) POSS DANGEROUS DRUG","6","6B","1058","05/12/2016","00:15:51"
"1174099","2803","1","STOLEN PROP","496A(A) JUNKER BUY ILL-FEL","2","2C","0602","05/17/2016","00:20:29"
"1174102","2999","05","VANDALISM","594(B)(2)(A) VANDALISM $400","6","6B","1065","05/12/2016","00:15:00"
"1174104","2404","13","AUTO THEFT","10851 VC AUTO THEFT LOCATE","2","2B","0553","04/26/2016","00:18:56"
"1174108","1313","19","BATTERY","242 PC BATTERY CIVILIAN","6","6D","0814","05/13/2016","00:21:55"
"1174111","2999","04","VANDALISM","594(B)(2)(A) VANDAL GRAF $400","3","3B","0746","05/15/2016","00:19:40"
"1174112","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","6","6A","1032","04/29/2016","00:15:15"
"1174113","5400","1","TRAFFIC","TRAFFIC ACCIDENT-NON-INJURY","2","2A","0509","05/17/2016","00:18:55"
"1174117","1313","19","BATTERY","242 PC BATTERY CIVILIAN","3","3B","0746","05/14/2016","00:03:00"
"1174118","5400","1","TRAFFIC","TRAFFIC ACCIDENT-NON-INJURY","6","6B","1086","05/16/2016","00:11:17"
"1174121","2999","05","VANDALISM","594(B)(2)(A) VANDALISM $400","1","1A","0123","05/16/2016","00:22:30"
"1174122","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","5","5B","1621","05/14/2016","00:22:20"
"1174125","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","5","5C","1623","05/14/2016","00:10:00"
"1174127","5400","0","TRAFFIC","TRAFFIC ACCIDENT-INJURY","5","5A","1364","05/16/2016","00:12:09"
"1174128","5400","1","TRAFFIC","TRAFFIC ACCIDENT-NON-INJURY","2","2B","0553","05/07/2016","00:22:17"
"1174132","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","6","6A","1022","05/14/2016","00:15:45"
"1174134","2203","0","BURGLARY","459 PC BURG BUSINESS-FORCE","5","5C","1654","04/24/2016","00:04:20"
"1174136","2399","2","LARCENY","484 PC PETTY THEFT","5","5C","1639","05/13/2016","00:16:00"
"1174137","7000","61","INCIDENT RPT","TOWED/STORED VEH-14602.6","4","4B","1302","05/14/2016","00:22:56"
"1174138","5404","000","TRAFFIC","23152(A) DUI ALCOHOL","4","4B","1302","05/14/2016","00:23:19"
"1174141","7000","61","INCIDENT RPT","TOWED/STORED VEH-14602.6","4","4B","1302","05/14/2016","00:23:00"
"1174145","2999","03","VANDALISM","594(B)(1) VANDALISM GRAF $400","4","4C","0985","05/17/2016","00:19:00"
"1174146","2399","2","LARCENY","484 PC PETTY THEFT","3","3B","0767","05/04/2016","00:09:00"
"1174147","2399","2","LARCENY","484 PC PETTY THEFT","2","2C","0628","04/14/2016","00:20:40"
"1174148","2399","2","LARCENY","484 PC PETTY THEFT","1","1A","0328","05/09/2016","00:15:52"
"1174149","2299","01","BURGLARY","459 PC BURG VEHICLE","5","5C","1607","05/06/2016","00:22:00"
"1174150","2399","32","LARCENY","487(D)(2) GRAND THFT GUN $950","4","4C","1295","05/13/2016","00:09:00"
"1174151","2399","2","LARCENY","484 PC PETTY THEFT","1","1C","0408","05/09/2016","00:20:54"
"1174152","2399","2","LARCENY","484 PC PETTY THEFT","6","6E","1101","05/07/2016","00:12:55"
"1174153","2399","2","LARCENY","484 PC PETTY THEFT","2","2A","0232","04/30/2016","00:16:10"
"1174154","7000","61","INCIDENT RPT","TOWED/STORED VEH-14602.6","4","4B","1302","05/14/2016","00:23:30"
"1174155","2299","01","BURGLARY","459 PC BURG VEHICLE","4","4C","1286","05/17/2016","00:01:35"
"1174157","7000","61","INCIDENT RPT","TOWED/STORED VEH-14602.6","4","4B","1302","05/14/2016","00:22:45"
"1174158","2399","2","LARCENY","484 PC PETTY THEFT","6","6A","1031","04/29/2016","00:18:30"
"1174159","7000","61","INCIDENT RPT","TOWED/STORED VEH-14602.6","4","4B","1302","05/14/2016","00:22:04"
"1174161","2399","2","LARCENY","484 PC PETTY THEFT","3","3B","0746","05/08/2016","00:02:35"
"1174162","2204","0","BURGLARY","459 PC BURG RESIDENCE-NO FORCE","1","1B","0410","05/16/2016","00:16:15"
"1174163","2303","1","LARCENY","487(A) PC GRAND THEFT $950","6","6D","0834","04/08/2016","00:00:35"
"1174164","2399","2","LARCENY","484 PC PETTY THEFT","4","4C","1258","05/06/2016","00:19:35"
"1174166","2305","0","LARCENY","484 PETTY THEFT CLOUT UNLOCKED","3","3B","0766","04/11/2016","00:02:15"
"1174168","2299","09","BURGLARY","459 PC BURG UNSPECIFIED-FEL","2","2C","0568","05/08/2016","00:21:00"
"1174169","5400","1","TRAFFIC","TRAFFIC ACCIDENT-NON-INJURY","4","4A","0907","05/07/2016","00:12:15"
"1174170","2399","2","LARCENY","484 PC PETTY THEFT","6","6B","1002","05/04/2016","00:12:00"
"1174171","2299","01","BURGLARY","459 PC BURG VEHICLE","6","6B","1003","05/08/2016","00:11:25"
"1174172","7000","61","INCIDENT RPT","TOWED/STORED VEH-14602.6","4","4B","1302","05/14/2016","00:22:40"
"1174173","2399","2","LARCENY","484 PC PETTY THEFT","6","6C","1121","05/10/2016","00:10:30"
"1174174","7000","61","INCIDENT RPT","TOWED/STORED VEH-14602.6","6","6E","1102","05/14/2016","00:05:10"
"1174175","2399","2","LARCENY","484 PC PETTY THEFT","6","6A","1062","05/06/2016","00:09:20"
"1174176","7000","43","TOWED/STORED","TOWED/STORED VEHICLE","6","6B","1018","05/14/2016","00:11:15"
"1174177","2303","1","LARCENY","487(A) PC GRAND THEFT $950","1","1B","0401","05/05/2016","00:07:00"
"1174178","2399","2","LARCENY","484 PC PETTY THEFT","3","3B","0766","04/08/2016","00:02:15"
"1174179","7000","43","TOWED/STORED","TOWED/STORED VEHICLE","6","6A","1034","05/14/2016","00:10:25"
"1174180","2303","1","LARCENY","487(A) PC GRAND THEFT $950","2","2A","0505","04/26/2016","00:20:01"
"1174181","7000","61","INCIDENT RPT","TOWED/STORED VEH-14602.6","4","4B","1302","05/14/2016","00:20:51"
"1174182","7000","43","TOWED/STORED","TOWED/STORED VEHICLE","4","4B","1302","05/14/2016","00:22:05"
"1174183","2299","01","BURGLARY","459 PC BURG VEHICLE","5","5B","1603","05/07/2016","00:06:15"
"1174184","3599","22","NARCOTICS","11364 HS POSS DRUG PARAPH","2","2B","0564","05/18/2016","00:02:51"
"1174185","2589","0","FORGERY","470 PC FORGERY","3","3B","0736","05/02/2016","00:11:00"
"1174186","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","2","2A","0502","05/18/2016","00:04:39"
"1174187","2299","01","BURGLARY","459 PC BURG VEHICLE","2","2A","0502","05/10/2016","00:17:30"
"1174188","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","2","2C","0603","05/16/2016","00:22:00"
"1174189","2303","1","LARCENY","487(A) PC GRAND THEFT $950","2","2A","0211","05/05/2016","00:20:20"
