"Record ID","Offense Code","Offense Ext","Offense Category","Description","Police District","Beat","Grid","Occurence Date","Occurence Time"
"1102028","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","5","5C","1623","04/01/2015","00:12:00"
"1102029","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","5","5C","1647","05/13/2015","00:17:18"
"1102030","5400","1","TRAFFIC","TRAFFIC ACCIDENT-NON-INJURY","1","1A","0304","05/19/2015","00:09:00"
"1102031","2999","05","VANDALISM","594(B)(2)(A) VANDALISM $400","3","3M","0735","05/18/2015","00:07:30"
"1102032","2299","01","BURGLARY","459 PC BURG VEHICLE","6","6A","1034","05/14/2015","00:21:30"
"1102033","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","2","2B","0531","05/17/2015","00:22:50"
"1102034","2999","03","VANDALISM","594(B)(1) VANDALISM GRAF $400","5","5C","1623","05/17/2015","00:20:25"
"1102036","2999","05","VANDALISM","594(B)(2)(A) VANDALISM $400","3","3M","0735","05/18/2015","00:23:00"
"1102037","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","1","1B","0411","05/18/2015","00:14:10"
"1102038","2999","05","VANDALISM","594(B)(2)(A) VANDALISM $400","3","3M","0744","05/18/2015","00:23:30"
"1102040","5400","0","TRAFFIC","TRAFFIC ACCIDENT-INJURY","5","5C","1607","05/13/2015","00:20:52"
"1102041","2999","05","VANDALISM","594(B)(2)(A) VANDALISM $400","3","3M","0744","05/15/2015","00:17:00"
"1102042","1315","20","AGG ASSAULT","245(A)(2) AWDW-FIREARM","5","5C","1661","05/21/2015","00:21:13"
"1102052","1313","19","BATTERY","242 PC BATTERY CIVILIAN","3","3B","0766","05/09/2015","00:23:50"
"1102054","2999","03","VANDALISM","594(B)(1) VANDALISM GRAF $400","6","6E","0877","05/15/2015","00:21:00"
"1102057","2999","03","VANDALISM","594(B)(1) VANDALISM GRAF $400","6","6D","0843","05/16/2015","00:10:25"
"1102059","5400","0","TRAFFIC","TRAFFIC ACCIDENT-INJURY","5","5C","1653","05/14/2015","00:12:02"
"1102060","5400","0","TRAFFIC","TRAFFIC ACCIDENT-INJURY","4","4A","0908","05/20/2015","00:12:12"
"1102061","2303","3","LARCENY","484 PETTY THEFT-SHOPLIFT","4","4C","1287","05/21/2015","00:14:20"
"1102062","7000","43","TOWED/STORED","TOWED/STORED VEHICLE","6","6C","1406","05/21/2015","00:00:40"
"1102063","7000","61","INCIDENT RPT","TOWED/STORED VEH-14602.6","6","6E","1116","05/12/2015","00:14:58"
"1102064","7000","61","INCIDENT RPT","TOWED/STORED VEH-14602.6","3","3B","0748","05/13/2015","00:09:29"
"1102065","7000","61","INCIDENT RPT","TOWED/STORED VEH-14602.6","4","4B","1356","05/13/2015","00:12:02"
"1102066","7000","43","TOWED/STORED","TOWED/STORED VEHICLE","5","5C","1623","05/20/2015","00:08:01"
"1102067","7000","43","TOWED/STORED","TOWED/STORED VEHICLE","5","5A","1398","05/20/2015","00:09:40"
"1102068","7000","61","INCIDENT RPT","TOWED/STORED VEH-14602.6","3","3B","0787","05/20/2015","00:12:32"
"1102069","7000","61","INCIDENT RPT","TOWED/STORED VEH-14602.6","4","4C","1292","05/20/2015","00:14:02"
"1102070","2204","0","BURGLARY","459 PC BURG RESIDENCE-NO FORCE","2","2C","0626","05/21/2015","00:06:00"
"1102071","7000","43","TOWED/STORED","TOWED/STORED VEHICLE","4","4B","1326","05/20/2015","00:19:40"
"1102072","3599","63","NARCOTICS","11377(A) POSS DANGEROUS DRUG","5","5A","1363","05/21/2015","00:17:13"
"1102073","5011","0","OBST JUDICIARY","3056 PAROLE VIOLATION","6","6D","0851","05/21/2015","00:22:06"
"1102074","7000","61","INCIDENT RPT","TOWED/STORED VEH-14602.6","1","1C","0419","05/19/2015","00:13:09"
"1102076","2404","13","AUTO THEFT","10851 VC AUTO THEFT LOCATE","6","6C","1448","05/21/2015","00:11:17"
"1102081","5213","5","WEAPON OFFENSE","246.3(A) PC NEGL DISCH FIREARM","6","6C","1405","05/21/2015","00:19:44"
"1102092","3599","22","NARCOTICS","11364 HS POSS DRUG PARAPH","1","1C","0438","05/22/2015","00:01:17"
"1102093","1315","19","AGG ASSAULT","245(A)(1)AWDW-NON-FIREARM","2","2A","0236","05/21/2015","00:22:52"
"1102095","7000","43","TOWED/STORED","TOWED/STORED VEHICLE","3","3B","0737","05/14/2015","00:22:36"
"1102101","2399","2","LARCENY","484 PC PETTY THEFT","3","3A","0701","05/13/2015","00:06:45"
"1102102","2299","01","BURGLARY","459 PC BURG VEHICLE","6","6E","0888","05/14/2015","00:23:30"
"1102104","2399","2","LARCENY","484 PC PETTY THEFT","4","4C","1251","05/15/2015","00:10:35"
"1102105","2299","01","BURGLARY","459 PC BURG VEHICLE","1","1A","0126","05/16/2015","00:13:05"
"1102106","2303","1","LARCENY","487(A) PC GRAND THEFT $950","3","3A","0763","05/01/2015","00:07:30"
"1102108","4801","5","OBSTRUCTING","69 PC RESIST/OBSTRCT EXEC OFC","3","3B","0768","05/20/2015","00:19:40"
"1102110","2399","2","LARCENY","484 PC PETTY THEFT","6","6B","1064","05/17/2015","00:12:00"
"1102111","2399","2","LARCENY","484 PC PETTY THEFT","1","1B","0453","05/17/2015","00:13:30"
"1102112","2303","1","LARCENY","487(A) PC GRAND THEFT $950","1","1B","0473","05/18/2015","00:06:30"
"1102113","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","2","2C","0611","05/22/2015","00:01:59"
"1102114","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","4","4B","0987","05/22/2015","00:02:49"
"1102116","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","5","5B","1602","05/21/2015","00:22:30"
"1102117","2399","26","LARCENY","487F PETTY THEFT-DOG $950","6","6B","1003","05/11/2015","00:08:00"
"1102118","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","2","2C","0606","05/22/2015","00:06:00"
"1102124","2303","1","LARCENY","487(A) PC GRAND THEFT $950","3","3M","0732","05/20/2015","00:10:16"
"1102125","2308","1","LARCENY","487(A) GRAND THEFT-INSIDE","5","5A","1385","05/22/2015","00:07:30"
"1102128","2299","01","BURGLARY","459 PC BURG VEHICLE","6","6C","1142","05/17/2015","00:23:00"
"1102129","2399","2","LARCENY","484 PC PETTY THEFT","3","3A","0764","05/15/2015","00:18:00"
"1102130","2299","01","BURGLARY","459 PC BURG VEHICLE","2","2B","0523","05/17/2015","00:11:15"
"1102131","2399","2","LARCENY","484 PC PETTY THEFT","1","1A","0113","05/14/2015","00:16:00"
"1102132","2399","2","LARCENY","484 PC PETTY THEFT","3","3A","0709","05/21/2015","00:21:45"
"1102133","2299","01","BURGLARY","459 PC BURG VEHICLE","6","6E","0876","05/17/2015","00:20:00"
"1102135","1313","19","BATTERY","242 PC BATTERY CIVILIAN","4","4C","1279","05/19/2015","00:20:30"
"1102137","2399","2","LARCENY","484 PC PETTY THEFT","1","1B","0404","05/10/2015","00:17:10"
"1102138","2399","2","LARCENY","484 PC PETTY THEFT","6","6E","1126","05/17/2015","00:00:25"
"1102139","2399","2","LARCENY","484 PC PETTY THEFT","2","2C","0620","05/19/2015","00:17:35"
"1102141","2299","01","BURGLARY","459 PC BURG VEHICLE","1","1B","0435","05/18/2015","00:23:20"
"1102143","2202","0","BURGLARY","459 PC BURG RESIDENCE-FORCE","3","3A","0707","05/18/2015","00:07:00"
"1102144","2204","0","BURGLARY","459 PC BURG RESIDENCE-NO FORCE","6","6E","1116","05/14/2015","00:12:00"
"1102145","2399","2","LARCENY","484 PC PETTY THEFT","4","4A","0957","04/12/2015","00:16:00"
"1102146","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","6","6E","0888","05/21/2015","00:20:00"
"1102147","1313","19","BATTERY","242 PC BATTERY CIVILIAN","6","6A","1013","05/22/2015","00:07:30"
"1102148","2399","2","LARCENY","484 PC PETTY THEFT","3","3B","0748","05/13/2015","00:00:01"
"1102154","2699","4","FRAUD","532 PC FRAUD OBTAIN MONEY ETC","2","2B","0526","05/19/2015","00:09:30"
"1102155","2501","0","FORGERY","470(D) FORGERY - CHECKS ETC","6","6C","1131","05/22/2015","00:12:47"
"1102158","2301","0A","LARCENY","487(C) GRAND THEFT-PERS $950","1","1A","0103","05/20/2015","00:19:18"
"1102159","5311","5","PUBLIC PEACE","647(F) PC DIP - DISORDERLY","3","3B","0746","05/21/2015","00:01:03"
"1102160","5401","0","TRAFFIC","20002(A) HIT/RUN-FAIL INFO","2","2B","0525","05/21/2015","00:02:30"
"1102161","1299","0","ROBBERY","211 PC ROBBERY-UNSPECIFIED","3","3B","0746","05/21/2015","00:00:30"
"1102165","1299","0","ROBBERY","211 PC ROBBERY-UNSPECIFIED","3","3A","0725","05/21/2015","00:22:05"
"1102166","2099","4","ARSON","451(D) PC ARSON OF PROPERTY","2","2C","0611","05/22/2015","00:10:00"
"1102167","2404","13","AUTO THEFT","10851 VC AUTO THEFT LOCATE","5","5C","1637","05/22/2015","00:00:07"
"1102170","2202","0","BURGLARY","459 PC BURG RESIDENCE-FORCE","4","4C","1298","05/22/2015","00:07:37"
"1102172","2589","0","FORGERY","470 PC FORGERY","4","4B","0976","05/22/2015","00:14:20"
"1102173","2299","01","BURGLARY","459 PC BURG VEHICLE","5","5B","1604","05/20/2015","00:18:00"
"1102177","5401","0","TRAFFIC","20002(A) HIT/RUN-FAIL INFO","5","5B","1603","05/12/2015","00:10:36"
"1102179","2404","13","AUTO THEFT","10851 VC AUTO THEFT LOCATE","6","6C","1134","05/22/2015","00:10:02"
"1102181","2399","2","LARCENY","484 PC PETTY THEFT","6","6A","1014","05/22/2015","00:12:35"
"1102182","1313","19","BATTERY","242 PC BATTERY CIVILIAN","5","5B","1622","05/22/2015","00:14:10"
"1102183","5400","0","TRAFFIC","TRAFFIC ACCIDENT-INJURY","3","3M","0742","05/12/2015","00:10:24"
"1102185","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","1","1C","0447","05/22/2015","00:15:50"
"1102187","5012","0","OBST JUDICIARY","1203.2 PC VIOL OF PROBATION","UI","UI","UI","05/22/2015","00:11:40"
"1102188","2604","42","FRAUD","530.5(A) GET CRED W/OTH ID-FEL","5","5A","1364","05/22/2015","00:17:06"
"1102189","2605","13","THEFT","484G PC THEFT BY CREDIT CARD","5","5A","1364","05/02/2015","00:02:30"
"1102191","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","2","2A","0232","05/22/2015","00:09:00"
"1102192","2399","4","LARCENY","484 PETTY THEFT/LICENSE PLATE","6","6E","1116","05/22/2015","00:11:30"
"1102193","5400","1","TRAFFIC","TRAFFIC ACCIDENT-NON-INJURY","UI","UI","UI","05/20/2015","00:22:05"
"1102194","5400","0","TRAFFIC","TRAFFIC ACCIDENT-INJURY","6","6D","0847","05/16/2015","00:07:46"
"1102195","5400","1","TRAFFIC","TRAFFIC ACCIDENT-NON-INJURY","2","2C","0619","05/21/2015","00:13:15"
"1102196","5400","1","TRAFFIC","TRAFFIC ACCIDENT-NON-INJURY","3","3B","0738","05/16/2015","00:11:00"
"1102197","5400","1","TRAFFIC","TRAFFIC ACCIDENT-NON-INJURY","3","3B","0767","05/20/2015","00:14:02"
"1102198","5400","1","TRAFFIC","TRAFFIC ACCIDENT-NON-INJURY","5","5C","1644","05/20/2015","00:11:25"
"1102199","2399","4","LARCENY","484 PETTY THEFT/LICENSE PLATE","6","6B","1067","05/22/2015","00:08:00"
"1102200","5400","1","TRAFFIC","TRAFFIC ACCIDENT-NON-INJURY","2","2C","0611","05/09/2015","00:20:50"
"1102203","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","5","5B","1633","05/21/2015","00:21:30"
"1102209","5400","0","TRAFFIC","TRAFFIC ACCIDENT-INJURY","6","6C","1147","05/20/2015","00:19:52"
"1102210","7399","54A","CITY ORDINANCE","12.24.100SCC BLOCKING SIDEWALK","6","6D","0831","05/15/2015","00:23:53"
"1102211","1313","19","BATTERY","242 PC BATTERY CIVILIAN","4","4B","0958","05/17/2015","00:18:32"
"1102212","7399","36B","SAC CITY CODE","9.16.140B TRESPASS AFTR NOTICE","2","2C","0603","05/19/2015","00:16:26"
"1102213","7399","62","SAC CITY CODE","12.52.030(A) UNLAWFUL CAMP-PUB","3","3A","0705","05/21/2015","00:07:08"
"1102214","3599","63","NARCOTICS","11377(A) POSS DANGEROUS DRUG","3","3B","0778","05/21/2015","00:11:00"
"1102216","3599","61","NARCOTICS","11350(A) POSS CONTROLLED SUBST","6","6A","1041","05/22/2015","00:08:29"
"1102217","5499","17A","TRAFFIC","23222(B)POSSESS MARIJ IN VEH","2","2B","0564","05/22/2015","00:09:47"
"1102218","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","5","5A","1371","05/22/2015","00:10:06"
"1102219","5012","0","OBST JUDICIARY","1203.2 PC VIOL OF PROBATION","3","3A","0704","05/22/2015","00:10:55"
"1102220","5311","5","PUBLIC PEACE","647(F) PC DIP - DISORDERLY","5","5B","1603","05/22/2015","00:15:04"
"1102221","3599","63","NARCOTICS","11377(A) POSS DANGEROUS DRUG","5","5C","1606","05/22/2015","00:15:35"
"1102227","2999","05","VANDALISM","594(B)(2)(A) VANDALISM $400","5","5C","1606","05/21/2015","00:19:08"
"1102229","1299","0","ROBBERY","211 PC ROBBERY-UNSPECIFIED","2","2B","0543","05/21/2015","00:19:23"
"1102237","2202","0","BURGLARY","459 PC BURG RESIDENCE-FORCE","5","5B","1631","05/20/2015","00:07:30"
"1102239","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","3","3A","0706","05/22/2015","00:06:45"
"1102242","5400","1","TRAFFIC","TRAFFIC ACCIDENT-NON-INJURY","2","2A","0226","05/21/2015","00:13:37"
"1102247","1203","0","ROBBERY","211 PC ROBBERY-SHOPLIFT","2","2A","0232","05/22/2015","00:10:45"
"1102251","2204","0","BURGLARY","459 PC BURG RESIDENCE-NO FORCE","2","2A","0203","05/18/2015","00:11:00"
"1102252","2202","0","BURGLARY","459 PC BURG RESIDENCE-FORCE","5","5A","1365","05/22/2015","00:11:00"
"1102280","5400","1","TRAFFIC","TRAFFIC ACCIDENT-NON-INJURY","4","4A","0946","05/19/2015","00:13:07"
"1102288","5400","1","TRAFFIC","TRAFFIC ACCIDENT-NON-INJURY","2","2A","0224","05/20/2015","00:13:48"
"1102312","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","3","3B","0746","05/22/2015","00:21:30"
"1102313","2999","05","VANDALISM","594(B)(2)(A) VANDALISM $400","3","3A","0701","05/15/2015","00:20:04"
"1102314","5401","2","ACCIDENT","20001(A) VC HIT/RUN INJ/DEATH","5","5C","1606","05/15/2015","00:21:24"
"1102316","5404","000","TRAFFIC","23152(A) DUI ALCOHOL","3","3B","0736","05/16/2015","00:01:29"
"1102317","2399","4","LARCENY","484 PETTY THEFT/LICENSE PLATE","5","5A","1363","05/16/2015","00:20:42"
"1102319","5499","113","TRAFFIC","4463(A)(1) VC ALTER REG","1","1A","0337","05/20/2015","00:21:06"
"1102321","4902","0","FUGITIVE","1551(A) FUGITIVE FROM JUSTICE","2","2C","0620","05/21/2015","00:16:54"
"1102322","5404","000","TRAFFIC","23152(A) DUI ALCOHOL","1","1A","0145","05/21/2015","00:22:16"
"1102323","5400","0","TRAFFIC","TRAFFIC ACCIDENT-INJURY","2","2A","0236","04/13/2015","00:13:52"
"1102327","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","3","3A","0775","05/22/2015","00:18:00"
"1102329","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","3","3A","0784","05/22/2015","00:18:45"
"1102331","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","6","6C","1441","05/22/2015","00:23:55"
"1102333","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","6","6E","0898","05/22/2015","00:21:00"
"1102334","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","2","2A","0517","05/22/2015","00:20:30"
"1102335","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","1","1A","0337","05/23/2015","00:10:30"
"1102336","5400","0","TRAFFIC","TRAFFIC ACCIDENT-INJURY","4","4B","1351","05/20/2015","00:06:38"
"1102337","2299","01","BURGLARY","459 PC BURG VEHICLE","4","4C","1286","05/22/2015","00:04:00"
"1102343","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","2","2C","0568","05/22/2015","00:23:47"
"1102347","2399","4","LARCENY","484 PETTY THEFT/LICENSE PLATE","2","2C","0603","05/21/2015","00:18:00"
"1102350","7399","62","SAC CITY CODE","12.52.030(A) UNLAWFUL CAMP-PUB","2","2A","0223","05/15/2015","00:09:07"
"1102352","7399","62","SAC CITY CODE","12.52.030(A) UNLAWFUL CAMP-PUB","3","3A","0783","05/09/2015","00:06:47"
"1102354","5212","78","WEAPON OFFENSE","29800(A)(1) FELON POSS GUN","UI","UI","UI","05/22/2015","00:19:08"
"1102358","2202","0","BURGLARY","459 PC BURG RESIDENCE-FORCE","6","6C","1131","05/20/2015","00:09:30"
"1102360","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","1","1B","0412","05/20/2015","00:22:25"
"1102366","2202","0","BURGLARY","459 PC BURG RESIDENCE-FORCE","4","4A","0913","05/19/2015","00:10:02"
"1102368","2299","01","BURGLARY","459 PC BURG VEHICLE","6","6D","0861","05/16/2015","00:18:00"
"1102369","2399","2","LARCENY","484 PC PETTY THEFT","5","5A","1365","05/16/2015","00:05:53"
"1102370","5400","0","TRAFFIC","TRAFFIC ACCIDENT-INJURY","2","2A","0233","05/20/2015","00:20:03"
"1102372","2399","2","LARCENY","484 PC PETTY THEFT","6","6B","1036","05/08/2015","00:09:00"
"1102373","2399","2","LARCENY","484 PC PETTY THEFT","6","6C","1113","05/14/2015","00:14:00"
"1102374","2399","2","LARCENY","484 PC PETTY THEFT","1","1A","0104","05/19/2015","00:12:00"
"1102375","2303","1","LARCENY","487(A) PC GRAND THEFT $950","6","6A","1032","05/11/2015","00:08:00"
"1102376","2303","1","LARCENY","487(A) PC GRAND THEFT $950","3","3B","0747","05/18/2015","00:11:30"
"1102377","2203","0","BURGLARY","459 PC BURG BUSINESS-FORCE","3","3B","0768","05/19/2015","00:10:05"
"1102378","2204","0","BURGLARY","459 PC BURG RESIDENCE-NO FORCE","4","4C","1265","05/19/2015","00:03:00"
"1102379","2399","2","LARCENY","484 PC PETTY THEFT","6","6B","1421","05/08/2015","00:11:15"
"1102380","2299","01","BURGLARY","459 PC BURG VEHICLE","4","4A","0946","05/19/2015","00:01:15"
"1102382","2399","2","LARCENY","484 PC PETTY THEFT","3","3M","0744","05/16/2015","00:12:20"
"1102383","2303","1","LARCENY","487(A) PC GRAND THEFT $950","2","2A","0221","05/17/2015","00:20:25"
"1102384","2399","2","LARCENY","484 PC PETTY THEFT","6","6A","1031","05/14/2015","00:04:55"
"1102385","2399","2","LARCENY","484 PC PETTY THEFT","5","5A","1361","05/18/2015","00:00:00"
"1102387","2303","1","LARCENY","487(A) PC GRAND THEFT $950","3","3M","0741","05/16/2015","00:18:00"
"1102388","2303","1","LARCENY","487(A) PC GRAND THEFT $950","3","3B","0746","05/18/2015","00:13:35"
"1102389","2399","2","LARCENY","484 PC PETTY THEFT","4","4A","0965","05/18/2015","00:12:11"
"1102390","2399","2","LARCENY","484 PC PETTY THEFT","1","1B","0453","05/17/2015","00:14:30"
"1102391","2399","2","LARCENY","484 PC PETTY THEFT","3","3B","0746","05/16/2015","00:22:05"
"1102392","2305","0","LARCENY","484 PETTY THEFT CLOUT UNLOCKED","4","4A","0916","05/17/2015","00:03:00"
"1102393","2303","1","LARCENY","487(A) PC GRAND THEFT $950","4","4B","0958","05/06/2015","00:21:35"
"1102395","2399","2","LARCENY","484 PC PETTY THEFT","6","6C","1121","05/19/2015","00:11:20"
"1102396","5404","16","TRAFFIC","23152(E) DUI DRUGS","5","5B","1618","05/23/2015","00:08:03"
"1102397","4801","0","OBSTRUCTING","148(A)(1)PC RESIST PEACE OFFCR","1","1A","0128","05/22/2015","00:19:10"
"1102398","4803","3","OBSTRUCTING","148.9(A) PC FALSE ID TO OFCR","UI","UI","UI","05/23/2015","00:00:14"
"1102400","5212","75","WEAPON OFFENSE","25850(C)(6) LOAD GUN NOT R/O-F","2","2A","0231","05/23/2015","00:00:52"
"1102402","2399","2","LARCENY","484 PC PETTY THEFT","3","3B","0728","05/16/2015","00:02:00"
"1102405","3599","60","NARCOTICS","11350(A) POSS CONT SUB/SUPER X","3","3B","0746","05/23/2015","00:10:38"
"1102406","3599","61","NARCOTICS","11350(A) POSS CONTROLLED SUBST","6","6A","1031","05/23/2015","00:02:14"
"1102407","2399","2","LARCENY","484 PC PETTY THEFT","5","5B","1616","05/19/2015","00:19:05"
"1102408","3599","61","NARCOTICS","11350(A) POSS CONTROLLED SUBST","1","1B","0443","05/23/2015","00:02:02"
"1102409","2299","01","BURGLARY","459 PC BURG VEHICLE","6","6E","0877","05/16/2015","00:17:00"
"1102410","2399","2","LARCENY","484 PC PETTY THEFT","4","4A","0934","05/13/2015","00:08:00"
"1102411","2404","13","AUTO THEFT","10851 VC AUTO THEFT LOCATE","2","2A","0233","05/22/2015","00:22:29"
"1102412","2399","2","LARCENY","484 PC PETTY THEFT","3","3M","0744","05/19/2015","00:02:20"
"1102413","2399","2","LARCENY","484 PC PETTY THEFT","3","3B","0728","05/19/2015","00:00:00"
"1102414","2303","3","LARCENY","484 PETTY THEFT-SHOPLIFT","1","1A","0337","05/22/2015","00:15:56"
"1102415","5202","11","WEAPON OFFENSE","25400(A)(1) CCW IN VEHICLE-FEL","5","5C","1607","05/21/2015","00:23:50"
"1102416","2299","01","BURGLARY","459 PC BURG VEHICLE","4","4C","1286","05/20/2015","00:07:55"
"1102417","2299","01","BURGLARY","459 PC BURG VEHICLE","6","6E","0899","05/20/2015","00:10:35"
"1102418","2399","2","LARCENY","484 PC PETTY THEFT","4","4A","0918","05/17/2015","00:12:05"
"1102419","2399","2","LARCENY","484 PC PETTY THEFT","3","3B","0746","05/20/2015","00:11:25"
"1102420","2303","1","LARCENY","487(A) PC GRAND THEFT $950","2","2C","0619","05/17/2015","00:17:00"
"1102421","2299","01","BURGLARY","459 PC BURG VEHICLE","4","4B","0958","05/18/2015","00:22:00"
"1102422","2299","01","BURGLARY","459 PC BURG VEHICLE","4","4B","0958","05/18/2015","00:14:15"
"1102428","2299","01","BURGLARY","459 PC BURG VEHICLE","1","1B","0435","05/19/2015","00:00:00"
"1102429","2299","01","BURGLARY","459 PC BURG VEHICLE","1","1B","0435","05/19/2015","00:06:10"
"1102430","2399","2","LARCENY","484 PC PETTY THEFT","6","6B","1084","05/20/2015","00:19:16"
"1102431","2299","01","BURGLARY","459 PC BURG VEHICLE","6","6E","1116","05/15/2015","00:02:00"
"1102433","5401","2","ACCIDENT","20001(A) VC HIT/RUN INJ/DEATH","3","3M","0734","05/17/2015","00:02:17"
"1102435","2310","0","LARCENY","1708 US THEFT OF MAIL","6","6B","1006","05/22/2015","00:13:00"
"1102436","5005","2","OBST JUDICIARY","166(A)(4) WILFUL DISOBEY CT OR","2","2B","0526","05/15/2015","00:18:07"
"1102441","7000","99","SAC CITY CODE","SAC CITY CODE VIOLATION-INFRAC","5","5C","1624","05/23/2015","00:16:51"
"1102442","3599","62","NARCOTICS","11377(A) POSS DAN DRUG/SUPER X","5","5C","1623","05/22/2015","00:17:47"
"1102452","5005","2","OBST JUDICIARY","166(A)(4) WILFUL DISOBEY CT OR","2","2A","0504","05/21/2015","00:15:45"
"1102462","2205","3","BURGLARY","459.5 BURGLARY SHOPLIFT  $950","2","2C","0628","05/22/2015","00:18:35"
"1102464","2205","3","BURGLARY","459.5 BURGLARY SHOPLIFT  $950","2","2C","0616","05/23/2015","00:14:44"
"1102466","2999","03","VANDALISM","594(B)(1) VANDALISM GRAF $400","3","3M","0744","05/23/2015","00:02:46"
"1102467","5400","1","TRAFFIC","TRAFFIC ACCIDENT-NON-INJURY","6","6D","0832","05/20/2015","00:15:11"
"1102468","2299","01","BURGLARY","459 PC BURG VEHICLE","4","4C","1287","05/04/2015","00:08:10"
"1102470","5202","11","WEAPON OFFENSE","25400(A)(1) CCW IN VEHICLE-FEL","2","2B","0543","05/22/2015","00:00:17"
"1102471","3599","63","NARCOTICS","11377(A) POSS DANGEROUS DRUG","6","6E","0888","05/22/2015","00:01:25"
"1102472","5404","000","TRAFFIC","23152(A) DUI ALCOHOL","3","3M","0744","05/21/2015","00:01:24"
"1102473","3599","63","NARCOTICS","11377(A) POSS DANGEROUS DRUG","6","6E","1116","05/21/2015","00:02:00"
"1102477","2999","05","VANDALISM","594(B)(2)(A) VANDALISM $400","5","5B","1621","05/22/2015","00:03:10"
"1102478","2202","0","BURGLARY","459 PC BURG RESIDENCE-FORCE","6","6B","1004","05/22/2015","00:00:30"
"1102482","2202","0","BURGLARY","459 PC BURG RESIDENCE-FORCE","4","4B","0969","05/21/2015","00:19:00"
"1102483","2501","01","FORGERY","476 PC PASS FICTICIOUS CHECK","2","2C","0602","05/22/2015","00:18:02"
"1102485","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","4","4C","1259","05/24/2015","00:02:40"
"1102486","5212","78","WEAPON OFFENSE","29800(A)(1) FELON POSS GUN","5","5C","1645","05/22/2015","00:21:43"
"1102487","1210","0","ROBBERY","211 PC ROBBERY-PURSE SNATCH","2","2A","0503","05/23/2015","00:00:05"
"1102488","7399","69","SAC CITY CODE","12.72.090 SCC IN PK AFTER HRS","6","6A","1023","05/23/2015","00:00:39"
"1102489","5499","143","TRAFFIC","2800.2(A) VC EVADE RECKLES-FEL","3","3M","0712","05/23/2015","00:00:52"
"1102490","5404","000","TRAFFIC","23152(A) DUI ALCOHOL","6","6C","1152","05/23/2015","00:02:03"
"1102493","2404","13","AUTO THEFT","10851 VC AUTO THEFT LOCATE","2","2C","0606","05/23/2015","00:04:07"
"1102494","5213","5","WEAPON OFFENSE","246.3(A) PC NEGL DISCH FIREARM","2","2C","0567","05/23/2015","00:00:00"
"1102495","2404","13","AUTO THEFT","10851 VC AUTO THEFT LOCATE","6","6C","1153","05/23/2015","00:07:22"
"1102497","2404","13","AUTO THEFT","10851 VC AUTO THEFT LOCATE","6","6B","1402","05/23/2015","00:08:31"
"1102498","1299","0","ROBBERY","211 PC ROBBERY-UNSPECIFIED","3","3B","0767","05/23/2015","00:09:18"
"1102499","2303","3","LARCENY","484 PETTY THEFT-SHOPLIFT","4","4A","0905","05/23/2015","00:13:39"
"1102500","2202","0","BURGLARY","459 PC BURG RESIDENCE-FORCE","6","6A","1061","05/22/2015","00:07:50"
"1102505","1299","4","ROBBERY","212.5(B) ROB-VICINITY OF ATM","3","3M","0744","05/23/2015","00:17:00"
"1102508","2205","3","BURGLARY","459.5 BURGLARY SHOPLIFT  $950","5","5C","1639","05/23/2015","00:18:31"
"1102509","1299","0","ROBBERY","211 PC ROBBERY-UNSPECIFIED","5","5C","1647","05/23/2015","00:19:57"
"1102512","2399","2","LARCENY","484 PC PETTY THEFT","4","4C","1267","05/15/2015","00:14:40"
"1102513","2404","13","AUTO THEFT","10851 VC AUTO THEFT LOCATE","2","2A","0237","05/23/2015","00:20:16"
"1102516","7000","83","RELEASE","849(B)(1) CERTIFICATE OF RELEA","3","3B","0746","05/23/2015","00:21:11"
"1102517","2399","2","LARCENY","484 PC PETTY THEFT","4","4A","0916","05/17/2015","00:02:42"
